1.000000000000000000e+00,1.333698537089298952e+02,3.436326980590820312e-03
2.000000000000000000e+00,6.047509575886172684e+01,1.688718795776367188e-03
3.000000000000000000e+00,3.892696936130349172e+01,1.665115356445312500e-03
4.000000000000000000e+00,2.867209900521490340e+01,1.653194427490234375e-03
5.000000000000000000e+00,2.268598527803801801e+01,1.646757125854492188e-03
6.000000000000000000e+00,1.876493150193178394e+01,1.663684844970703125e-03
7.000000000000000000e+00,1.599837710652493961e+01,1.635551452636718750e-03
8.000000000000000000e+00,1.394219032437479200e+01,1.645326614379882812e-03
9.000000000000000000e+00,1.235404503427083611e+01,1.647949218750000000e-03
1.000000000000000000e+01,1.109053508045907321e+01,1.638889312744140625e-03
2.000000000000000000e+01,5.481937633447932612e+00,1.642942428588867188e-03
3.000000000000000000e+01,3.640528179014144605e+00,1.650333404541015625e-03
4.000000000000000000e+01,2.725106311574751139e+00,1.636266708374023438e-03
5.000000000000000000e+01,2.177545025539686208e+00,1.656770706176757812e-03
6.000000000000000000e+01,1.813209411295661155e+00,1.653432846069335938e-03
7.000000000000000000e+01,1.553315211539783469e+00,1.639604568481445312e-03
8.000000000000000000e+01,1.358583558952235038e+00,1.639604568481445312e-03
9.000000000000000000e+01,1.207237622255888043e+00,1.642942428588867188e-03
1.000000000000000000e+02,1.086231450825987377e+00,1.632452011108398438e-03
1.100000000000000000e+02,9.872730689351327804e-01,1.642465591430664062e-03
1.200000000000000000e+02,9.048398370260545276e-01,1.646995544433593750e-03
1.300000000000000000e+02,8.351114254413891658e-01,1.634359359741210938e-03
1.400000000000000000e+02,7.753608398987248407e-01,1.643180847167968750e-03
1.500000000000000000e+02,7.235894125435675672e-01,1.645088195800781250e-03
1.600000000000000000e+02,6.782988695423836090e-01,1.637220382690429688e-03
1.700000000000000000e+02,6.383439551415326374e-01,1.648426055908203125e-03
1.800000000000000000e+02,6.028342443801333328e-01,1.651048660278320312e-03
1.900000000000000000e+02,5.710670002166972070e-01,1.636028289794921875e-03
2.000000000000000000e+02,5.424801969240105048e-01,1.647233963012695312e-03
