1.000000000000000000e+00,6.417160562448287919e+01,5.243849754333496094e-02
2.000000000000000000e+00,1.798657115489175240e+01,5.120897293090820312e-02
3.000000000000000000e+00,1.726159431926932442e+01,6.426906585693359375e-02
4.000000000000000000e+00,1.191586371358250318e+01,6.546449661254882812e-02
5.000000000000000000e+00,9.974192629616531747e+00,6.663227081298828125e-02
6.000000000000000000e+00,8.969661828898079392e+00,6.782174110412597656e-02
7.000000000000000000e+00,6.750623591648029276e+00,7.119941711425781250e-02
8.000000000000000000e+00,6.807835990764125711e+00,7.014203071594238281e-02
9.000000000000000000e+00,5.630200314414707918e+00,7.121753692626953125e-02
1.000000000000000000e+01,4.934171017678132820e+00,7.250642776489257812e-02
2.000000000000000000e+01,2.758886343862486434e+00,8.596134185791015625e-02
3.000000000000000000e+01,1.832809259566783533e+00,1.073541641235351562e-01
4.000000000000000000e+01,1.351583107532179806e+00,1.285641193389892578e-01
5.000000000000000000e+01,1.161318037471261944e+00,1.604969501495361328e-01
6.000000000000000000e+01,9.290823359578859186e-01,1.934983730316162109e-01
7.000000000000000000e+01,7.514749984558140028e-01,2.346937656402587891e-01
8.000000000000000000e+01,6.961407887130905969e-01,2.862992286682128906e-01
9.000000000000000000e+01,6.282647811997597032e-01,3.492114543914794922e-01
1.000000000000000000e+02,5.576386077011424858e-01,4.123673439025878906e-01
1.100000000000000000e+02,5.017627363326196965e-01,4.996659755706787109e-01
1.200000000000000000e+02,4.659846001469800103e-01,5.895731449127197266e-01
1.300000000000000000e+02,4.450417853328758055e-01,1.108237028121948242e+00
1.400000000000000000e+02,4.012220386236201586e-01,1.286398172378540039e+00
1.500000000000000000e+02,3.804861103459986071e-01,1.439582824707031250e+00
1.600000000000000000e+02,3.729049460005040562e-01,1.997421026229858398e+00
1.700000000000000000e+02,2.977483807569263341e-01,2.387978315353393555e+00
1.800000000000000000e+02,2.854949969019441314e-01,2.561764955520629883e+00
1.900000000000000000e+02,2.509021046296974200e-01,2.912877082824707031e+00
2.000000000000000000e+02,2.876306305026044008e-01,3.361290931701660156e+00
