1.000000000000000000e+00,1.323886893117099817e+02,1.138560771942138672e-01
2.000000000000000000e+00,6.619434465585499083e+01,1.067261695861816406e-01
3.000000000000000000e+00,4.412956310390333670e+01,1.069695949554443359e-01
4.000000000000000000e+00,3.309717232792749542e+01,1.075010299682617188e-01
5.000000000000000000e+00,2.647773786234199633e+01,1.065425872802734375e-01
6.000000000000000000e+00,2.206478155195166835e+01,1.073145866394042969e-01
7.000000000000000000e+00,1.891266990167285655e+01,1.071059703826904297e-01
8.000000000000000000e+00,1.654858616396374771e+01,1.065783500671386719e-01
9.000000000000000000e+00,1.470985436796777535e+01,1.064660549163818359e-01
1.000000000000000000e+01,1.323886893117099817e+01,1.064965724945068359e-01
2.000000000000000000e+01,6.619434465585499083e+00,1.067316532135009766e-01
3.000000000000000000e+01,4.412956310390332426e+00,1.064212322235107422e-01
4.000000000000000000e+01,3.309717232792749542e+00,1.064722537994384766e-01
5.000000000000000000e+01,2.647773786234199456e+00,1.063930988311767578e-01
6.000000000000000000e+01,2.206478155195166213e+00,1.063961982727050781e-01
7.000000000000000000e+01,1.891266990167285389e+00,1.069211959838867188e-01
8.000000000000000000e+01,1.654858616396374771e+00,1.069014072418212891e-01
9.000000000000000000e+01,1.470985436796777623e+00,1.064660549163818359e-01
1.000000000000000000e+02,1.323886893117099728e+00,1.064312458038330078e-01
1.100000000000000000e+02,1.203533539197363389e+00,1.067004203796386719e-01
1.200000000000000000e+02,1.103239077597583107e+00,1.064922809600830078e-01
1.300000000000000000e+02,1.018374533166999996e+00,1.064848899841308594e-01
1.400000000000000000e+02,9.456334950836426945e-01,1.063694953918457031e-01
1.500000000000000000e+02,8.825912620780664852e-01,1.064226627349853516e-01
1.600000000000000000e+02,8.274293081981873854e-01,1.064224243164062500e-01
1.700000000000000000e+02,7.787569959512352646e-01,1.065006256103515625e-01
1.800000000000000000e+02,7.354927183983888117e-01,1.074872016906738281e-01
1.900000000000000000e+02,6.967825753247893772e-01,1.068296432495117188e-01
2.000000000000000000e+02,6.619434465585498639e-01,1.066741943359375000e-01
