1.000000000000000000e+00,1.299727197415149362e+02,1.075067520141601562e-01
2.000000000000000000e+00,6.498635987075746812e+01,1.022975444793701172e-01
3.000000000000000000e+00,4.332423991383831208e+01,1.019439697265625000e-01
4.000000000000000000e+00,3.249317993537873406e+01,1.008157730102539062e-01
5.000000000000000000e+00,2.599454394830299009e+01,1.022913455963134766e-01
6.000000000000000000e+00,2.166211995691915604e+01,1.025590896606445312e-01
7.000000000000000000e+00,1.856753139164499444e+01,1.008234024047851562e-01
8.000000000000000000e+00,1.624658996768936703e+01,1.022229194641113281e-01
9.000000000000000000e+00,1.444141330461277306e+01,1.020643711090087891e-01
1.000000000000000000e+01,1.299727197415149504e+01,1.009981632232666016e-01
2.000000000000000000e+01,6.498635987075747522e+00,1.021895408630371094e-01
3.000000000000000000e+01,4.332423991383831385e+00,1.018080711364746094e-01
4.000000000000000000e+01,3.249317993537873761e+00,1.006474494934082031e-01
5.000000000000000000e+01,2.599454394830298831e+00,1.020915508270263672e-01
6.000000000000000000e+01,2.166211995691915693e+00,1.021699905395507812e-01
7.000000000000000000e+01,1.856753139164499133e+00,1.009221076965332031e-01
8.000000000000000000e+01,1.624658996768936881e+00,1.026678085327148438e-01
9.000000000000000000e+01,1.444141330461277128e+00,1.020262241363525391e-01
1.000000000000000000e+02,1.299727197415149416e+00,1.007866859436035156e-01
1.100000000000000000e+02,1.181570179468317772e+00,1.021609306335449219e-01
1.200000000000000000e+02,1.083105997845957846e+00,1.017713546752929688e-01
1.300000000000000000e+02,9.997901518578072855e-01,1.009504795074462891e-01
1.400000000000000000e+02,9.283765695822495667e-01,1.021871566772460938e-01
1.500000000000000000e+02,8.664847982767663881e-01,1.021940708160400391e-01
1.600000000000000000e+02,8.123294983844684403e-01,1.008546352386474609e-01
1.700000000000000000e+02,7.645454102442055255e-01,1.023411750793457031e-01
1.800000000000000000e+02,7.220706652306385642e-01,1.018559932708740234e-01
1.900000000000000000e+02,6.840669460079733533e-01,1.013607978820800781e-01
2.000000000000000000e+02,6.498635987075747078e-01,1.022510528564453125e-01
