1.000000000000000000e+00,1.872238346393423569e+02,3.654456138610839844e-01
2.000000000000000000e+00,5.714627250125469970e+01,3.646583557128906250e-01
3.000000000000000000e+00,7.164276363299811123e+01,4.321093559265136719e-01
4.000000000000000000e+00,3.241941626425858658e+01,4.484608173370361328e-01
5.000000000000000000e+00,4.567780171031419201e+01,4.583270549774169922e-01
6.000000000000000000e+00,2.274583359966061735e+01,4.685730934143066406e-01
7.000000000000000000e+00,3.373415788319584152e+01,4.653861522674560547e-01
8.000000000000000000e+00,1.753288907067509683e+01,4.639296531677246094e-01
9.000000000000000000e+00,2.679343946394198639e+01,4.716982841491699219e-01
1.000000000000000000e+01,1.426118204206892415e+01,4.755656719207763672e-01
2.000000000000000000e+01,7.337030096820622127e+00,5.455241203308105469e-01
3.000000000000000000e+01,4.899565120335228841e+00,6.560752391815185547e-01
4.000000000000000000e+01,3.653538282107145818e+00,7.687323093414306641e-01
5.000000000000000000e+01,2.896742781447228410e+00,9.506998062133789062e-01
6.000000000000000000e+01,2.388634672034254613e+00,1.098838090896606445e+00
7.000000000000000000e+01,2.027821589144181313e+00,1.317142486572265625e+00
8.000000000000000000e+01,1.765281479335861103e+00,1.572555541992187500e+00
9.000000000000000000e+01,1.568904242616179001e+00,1.894170522689819336e+00
1.000000000000000000e+02,1.417578989533609501e+00,2.267812490463256836e+00
1.100000000000000000e+02,1.299042414366208043e+00,2.717262983322143555e+00
1.200000000000000000e+02,1.204568052277062318e+00,3.093562602996826172e+00
1.300000000000000000e+02,1.127106962825735303e+00,5.903872728347778320e+00
1.400000000000000000e+02,1.062694709888258426e+00,7.141304969787597656e+00
1.500000000000000000e+02,1.008712309716091493e+00,7.827805519104003906e+00
1.600000000000000000e+02,9.622285125463541089e-01,1.086283111572265625e+01
1.700000000000000000e+02,9.213556546169193728e-01,1.256620478630065918e+01
1.800000000000000000e+02,8.851487746265758183e-01,1.387774825096130371e+01
1.900000000000000000e+02,8.529580729488011048e-01,1.539303398132324219e+01
2.000000000000000000e+02,8.239941426179235862e-01,1.825870561599731445e+01
