1.000000000000000000e+00,8.304410495598073959e+09,1.176372528076171875e+00
2.000000000000000000e+00,1.373127972828612804e+09,1.147085428237915039e+00
3.000000000000000000e+00,1.411188502706816196e+09,1.351775169372558594e+00
4.000000000000000000e+00,8.855228237063481808e+08,1.393460035324096680e+00
5.000000000000000000e+00,6.741686920077061653e+08,1.395404577255249023e+00
6.000000000000000000e+00,6.557245074803802967e+08,1.415948629379272461e+00
7.000000000000000000e+00,4.684357208409800529e+08,1.440350770950317383e+00
8.000000000000000000e+00,5.026847761566770077e+08,1.456365823745727539e+00
9.000000000000000000e+00,3.699634209399422407e+08,1.489995479583740234e+00
1.000000000000000000e+01,4.047368641514478922e+08,1.491673469543457031e+00
2.000000000000000000e+01,1.766903960531796813e+08,1.706547975540161133e+00
3.000000000000000000e+01,1.239023349591187090e+08,2.048770666122436523e+00
4.000000000000000000e+01,9.118313899848902225e+07,2.397603988647460938e+00
5.000000000000000000e+01,7.402325109399858117e+07,2.845978736877441406e+00
6.000000000000000000e+01,6.028046637640928477e+07,3.466444730758666992e+00
7.000000000000000000e+01,5.238511637041078508e+07,4.097346782684326172e+00
8.000000000000000000e+01,4.622566396745407581e+07,5.055696010589599609e+00
9.000000000000000000e+01,4.132869739180168509e+07,5.901769876480102539e+00
1.000000000000000000e+02,3.704884016896995902e+07,6.978099584579467773e+00
1.100000000000000000e+02,3.324670101410505176e+07,8.402566671371459961e+00
1.200000000000000000e+02,3.093243353594730049e+07,9.888746023178100586e+00
1.300000000000000000e+02,2.894375826109865680e+07,1.796440839767456055e+01
1.400000000000000000e+02,2.611405289068342000e+07,2.074228262901306152e+01
1.500000000000000000e+02,2.490182701353818551e+07,2.321621251106262207e+01
1.600000000000000000e+02,2.280967059660384059e+07,3.279690361022949219e+01
1.700000000000000000e+02,2.179640026716703176e+07,3.843188071250915527e+01
1.800000000000000000e+02,2.061926228648884967e+07,4.193234515190124512e+01
1.900000000000000000e+02,1.956538615594966710e+07,4.765891766548156738e+01
2.000000000000000000e+02,1.866513872169852629e+07,5.477405190467834473e+01
