1.000000000000000000e+00,4.600518758425771713e+09,4.287965297698974609e-01
2.000000000000000000e+00,1.655423629902888298e+09,3.921480178833007812e-01
3.000000000000000000e+00,9.985857505357934237e+08,3.920361995697021484e-01
4.000000000000000000e+00,7.137175715274639130e+08,3.921232223510742188e-01
5.000000000000000000e+00,5.550256867865128517e+08,3.921175003051757812e-01
6.000000000000000000e+00,4.539741142721627951e+08,3.920261859893798828e-01
7.000000000000000000e+00,3.840138221827196479e+08,3.913803100585937500e-01
8.000000000000000000e+00,3.327194030699122548e+08,3.933300971984863281e-01
9.000000000000000000e+00,2.935044023196349144e+08,3.967816829681396484e-01
1.000000000000000000e+01,2.625535801549417377e+08,3.921504020690917969e-01
2.000000000000000000e+01,1.277659757046844065e+08,3.920767307281494141e-01
3.000000000000000000e+01,8.441828814341972768e+07,3.923017978668212891e-01
4.000000000000000000e+01,6.303196367251934111e+07,3.965270519256591797e-01
5.000000000000000000e+01,5.029105866103816032e+07,3.923358917236328125e-01
6.000000000000000000e+01,4.183473781359768659e+07,3.929300308227539062e-01
7.000000000000000000e+01,3.581285310752861202e+07,3.967769145965576172e-01
8.000000000000000000e+01,3.130644139539007843e+07,3.921113014221191406e-01
9.000000000000000000e+01,2.780736825603140891e+07,3.922064304351806641e-01
1.000000000000000000e+02,2.501182898047782481e+07,3.915483951568603516e-01
1.100000000000000000e+02,2.272702520134852827e+07,3.922336101531982422e-01
1.200000000000000000e+02,2.082470841118497401e+07,3.915352821350097656e-01
1.300000000000000000e+02,1.921625204669161886e+07,3.918364048004150391e-01
1.400000000000000000e+02,1.783844729357462376e+07,3.925428390502929688e-01
1.500000000000000000e+02,1.664500059586304799e+07,3.914673328399658203e-01
1.600000000000000000e+02,1.560123014061274752e+07,3.921086788177490234e-01
1.700000000000000000e+02,1.468063999714106694e+07,3.924899101257324219e-01
1.800000000000000000e+02,1.386263956781040505e+07,3.930764198303222656e-01
1.900000000000000000e+02,1.313098521863282844e+07,3.902831077575683594e-01
2.000000000000000000e+02,1.247269065877179429e+07,3.905513286590576172e-01
