mnist-net_256x4.onnx, 1, 1, 0.01, 6.305096965153343, 0.761546324
mnist-net_256x4.onnx, 2, 1, 0.01, 1425.913985246514, 0.787187285
mnist-net_256x4.onnx, 3, 1, 0.01, 5137.835585455895, 0.813906402
mnist-net_256x4.onnx, 4, 1, 0.01, 2848.466151881767, 0.794836589
mnist-net_256x4.onnx, 5, 1, 0.01, 2415.162283053612, 0.82776812
mnist-net_256x4.onnx, 6, 1, 0.01, 2007.7483642886828, 0.823164339
mnist-net_256x4.onnx, 7, 1, 0.01, 1503.0703729669026, 0.844304095
mnist-net_256x4.onnx, 8, 1, 0.01, 1637.9171436998931, 0.859915077
mnist-net_256x4.onnx, 9, 1, 0.01, 1281.28823806223, 0.885122442
mnist-net_256x4.onnx, 10, 1, 0.01, 1236.5564647935398, 0.981528403
mnist-net_256x4.onnx, 20, 1, 0.01, 421.04919611899703, 1.596964044
mnist-net_256x4.onnx, 30, 1, 0.01, 237.32057971307577, 2.247696305
mnist-net_256x4.onnx, 40, 1, 0.01, 179.3960859131779, 2.939272162
mnist-net_256x4.onnx, 50, 1, 0.01, 179.7745205542902, 4.569614686
mnist-net_256x4.onnx, 60, 1, 0.01, 191.84706240946997, 5.818818228
mnist-net_256x4.onnx, 70, 1, 0.01, 206.1925614735665, 8.330755022
mnist-net_256x4.onnx, 80, 1, 0.01, 219.091691715962, 14.353495267
mnist-net_256x4.onnx, 90, 1, 0.01, 226.53259808736956, 18.927678302
mnist-net_256x4.onnx, 100, 1, 0.01, 226.01964027320528, 23.652333996
mnist-net_256x4.onnx, 110, 1, 0.01, 222.3627379936855, 28.82070185
mnist-net_256x4.onnx, 120, 1, 0.01, 213.2708689481742, 35.670212306
mnist-net_256x4.onnx, 130, 1, 0.01, 202.25996160250858, 42.461786895
mnist-net_256x4.onnx, 140, 1, 0.01, 190.51596085902912, 50.761007938
mnist-net_256x4.onnx, 150, 1, 0.01, 178.02213499635604, 59.421551898
mnist-net_256x4.onnx, 160, 1, 0.01, 165.99663315111732, 76.902428845
mnist-net_256x4.onnx, 170, 1, 0.01, 154.75562835940988, 90.136440999
mnist-net_256x4.onnx, 180, 1, 0.01, 145.38534560599462, 101.794558062
mnist-net_256x4.onnx, 190, 1, 0.01, 137.65468049770945, 111.620756236
mnist-net_256x4.onnx, 200, 1, 0.01, 131.11132073015568, 128.93365481
mnist-net_256x6.onnx, 1, 1, 0.01, 121.95961171982927, 1.54815271
mnist-net_256x6.onnx, 2, 1, 0.01, 99457.06920439837, 1.269126214
mnist-net_256x6.onnx, 3, 1, 0.01, 266591.0356721081, 1.309423142
mnist-net_256x6.onnx, 4, 1, 0.01, 181359.3143881088, 1.664058581
mnist-net_256x6.onnx, 5, 1, 0.01, 114310.59674243165, 1.325026449
mnist-net_256x6.onnx, 6, 1, 0.01, 95431.00253542446, 1.361833077
mnist-net_256x6.onnx, 7, 1, 0.01, 83240.35448453555, 1.410827757
mnist-net_256x6.onnx, 8, 1, 0.01, 102445.0494016642, 1.761595569
mnist-net_256x6.onnx, 9, 1, 0.01, 76654.68119921186, 1.448867768
mnist-net_256x6.onnx, 10, 1, 0.01, 73138.76810786451, 1.515092165
mnist-net_256x6.onnx, 20, 1, 0.01, 35480.287494933385, 2.461461891
mnist-net_256x6.onnx, 30, 1, 0.01, 22746.297741618633, 3.232079625
mnist-net_256x6.onnx, 40, 1, 0.01, 17446.313080889253, 5.237625604
mnist-net_256x6.onnx, 50, 1, 0.01, 15239.641132614237, 7.453797934
mnist-net_256x6.onnx, 60, 1, 0.01, 14249.720738376302, 10.527384965
mnist-net_256x6.onnx, 70, 1, 0.01, 13757.94894729222, 14.699738061
mnist-net_256x6.onnx, 80, 1, 0.01, 13368.042673525253, 27.005864722
mnist-net_256x6.onnx, 90, 1, 0.01, 12796.524818228914, 33.664840588
mnist-net_256x6.onnx, 100, 1, 0.01, 12277.330496927723, 41.441636558
mnist-net_256x6.onnx, 110, 1, 0.01, 11857.018154668953, 51.143209649
mnist-net_256x6.onnx, 120, 1, 0.01, 11327.090996596153, 61.079209387
mnist-net_256x6.onnx, 130, 1, 0.01, 10722.371314559097, 73.826734252
mnist-net_256x6.onnx, 140, 1, 0.01, 10272.1357746276, 86.593855045
mnist-net_256x6.onnx, 150, 1, 0.01, 9858.236901498596, 100.429479487
mnist-net_256x6.onnx, 160, 1, 0.01, 9466.472680230421, 134.158334471
mnist-net_256x6.onnx, 170, 1, 0.01, 9107.193663670452, 158.266909366
mnist-net_256x6.onnx, 180, 1, 0.01, 8931.523645161264, 176.127598295
mnist-net_256x6.onnx, 190, 1, 0.01, 8753.790859659659, 190.935257242
mnist-net_256x6.onnx, 200, 1, 0.01, 8591.83888626456, 219.984054998
mnist_256x4_1e4.onnx, 1, 1, 0.01, 30.000474822682996, 1.098277917
mnist_256x4_1e4.onnx, 2, 1, 0.01, 15.826018252343381, 0.785712367
mnist_256x4_1e4.onnx, 3, 1, 0.01, 13.70368260763183, 0.801158632
mnist_256x4_1e4.onnx, 4, 1, 0.01, 10.279351405550045, 0.817950921
mnist_256x4_1e4.onnx, 5, 1, 0.01, 8.562361951397554, 0.891844479
mnist_256x4_1e4.onnx, 6, 1, 0.01, 7.7670621968480535, 1.111254087
mnist_256x4_1e4.onnx, 7, 1, 0.01, 7.433321795470149, 0.852165705
mnist_256x4_1e4.onnx, 8, 1, 0.01, 6.680521584083533, 0.870598765
mnist_256x4_1e4.onnx, 9, 1, 0.01, 6.384074676685765, 0.898446068
mnist_256x4_1e4.onnx, 10, 1, 0.01, 6.174322183810234, 1.265303233
mnist_256x4_1e4.onnx, 20, 1, 0.01, 2.943323581146524, 1.309413794
mnist_256x4_1e4.onnx, 30, 1, 0.01, 1.4461248665158823, 1.980520671
