1.000000000000000000e+00,1.060211357069291989e+05,1.261817693710327148e+00
2.000000000000000000e+00,1.494345015031957519e+04,1.242086887359619141e+00
3.000000000000000000e+00,1.672590140334160969e+04,1.454020500183105469e+00
4.000000000000000000e+00,9.230600208849969931e+03,1.480939865112304688e+00
5.000000000000000000e+00,8.130719892604769484e+03,1.505689144134521484e+00
6.000000000000000000e+00,6.763582026505268004e+03,1.523284673690795898e+00
7.000000000000000000e+00,5.467583202451671241e+03,1.532266616821289062e+00
8.000000000000000000e+00,5.086003966857892010e+03,1.550132513046264648e+00
9.000000000000000000e+00,4.212899290410764479e+03,1.567461729049682617e+00
1.000000000000000000e+01,3.861177191257587310e+03,1.593705654144287109e+00
2.000000000000000000e+01,2.028577640183737458e+03,1.832432508468627930e+00
3.000000000000000000e+01,1.294733236630278043e+03,2.140223979949951172e+00
4.000000000000000000e+01,9.982269476558981296e+02,2.563670158386230469e+00
5.000000000000000000e+01,8.016353268608713734e+02,2.937499046325683594e+00
6.000000000000000000e+01,6.449831125966292120e+02,3.537172079086303711e+00
7.000000000000000000e+01,5.553967104177781948e+02,4.220519781112670898e+00
8.000000000000000000e+01,4.870177054980312050e+02,5.069087982177734375e+00
9.000000000000000000e+01,4.187839723268907619e+02,6.022303819656372070e+00
1.000000000000000000e+02,3.868550384641290520e+02,7.134477853775024414e+00
1.100000000000000000e+02,3.499780695981553436e+02,8.571765422821044922e+00
1.200000000000000000e+02,3.208032595285814068e+02,1.003463625907897949e+01
1.300000000000000000e+02,2.990004861929314757e+02,1.809364414215087891e+01
1.400000000000000000e+02,2.816847924508469987e+02,2.116987156867980957e+01
1.500000000000000000e+02,2.534015668389849907e+02,2.344885516166687012e+01
1.600000000000000000e+02,2.436142947716918741e+02,3.274408268928527832e+01
1.700000000000000000e+02,2.251143396526179572e+02,3.874513578414916992e+01
1.800000000000000000e+02,2.189204713894592373e+02,4.152915906906127930e+01
1.900000000000000000e+02,2.001321371757919110e+02,4.803649473190307617e+01
2.000000000000000000e+02,1.877988938701739698e+02,5.524257421493530273e+01
