1.000000000000000000e+00,1.204382121274614838e+04,1.117067337036132812e-01
2.000000000000000000e+00,6.021910606373074188e+03,9.871339797973632812e-02
3.000000000000000000e+00,4.014607070915382792e+03,9.987783432006835938e-02
4.000000000000000000e+00,3.010955303186537094e+03,1.012058258056640625e-01
5.000000000000000000e+00,2.408764242549229948e+03,9.991288185119628906e-02
6.000000000000000000e+00,2.007303535457691396e+03,1.020557880401611328e-01
7.000000000000000000e+00,1.720545887535164184e+03,1.009051799774169922e-01
8.000000000000000000e+00,1.505477651593268547e+03,1.007277965545654297e-01
9.000000000000000000e+00,1.338202356971794416e+03,1.012494564056396484e-01
1.000000000000000000e+01,1.204382121274614974e+03,1.017153263092041016e-01
2.000000000000000000e+01,6.021910606373074870e+02,1.015851497650146484e-01
3.000000000000000000e+01,4.014607070915383247e+02,1.009726524353027344e-01
4.000000000000000000e+01,3.010955303186537435e+02,1.007289886474609375e-01
5.000000000000000000e+01,2.408764242549229664e+02,1.007611751556396484e-01
6.000000000000000000e+01,2.007303535457691623e+02,1.011865139007568359e-01
7.000000000000000000e+01,1.720545887535163843e+02,1.014380455017089844e-01
8.000000000000000000e+01,1.505477651593268718e+02,1.005892753601074219e-01
9.000000000000000000e+01,1.338202356971794416e+02,1.007344722747802734e-01
1.000000000000000000e+02,1.204382121274614832e+02,1.014375686645507812e-01
1.100000000000000000e+02,1.094892837522377107e+02,1.021354198455810547e-01
1.200000000000000000e+02,1.003651767728845812e+02,1.008241176605224609e-01
1.300000000000000000e+02,9.264477855958574537e+01,1.024441719055175781e-01
1.400000000000000000e+02,8.602729437675819213e+01,1.022095680236816406e-01
1.500000000000000000e+02,8.029214141830766494e+01,1.018261909484863281e-01
1.600000000000000000e+02,7.527388257966343588e+01,1.015346050262451172e-01
1.700000000000000000e+02,7.084600713380086745e+01,1.020750999450683594e-01
1.800000000000000000e+02,6.691011784858972078e+01,1.020276546478271484e-01
1.900000000000000000e+02,6.338853269866393703e+01,1.022844314575195312e-01
2.000000000000000000e+02,6.021910606373074160e+01,1.017861366271972656e-01
