1.000000000000000000e+00,4.855491557396100834e+06,2.699935436248779297e-01
2.000000000000000000e+00,1.843104438350913581e+06,2.519152164459228516e-01
3.000000000000000000e+00,1.124109983693474438e+06,2.588047981262207031e-01
4.000000000000000000e+00,8.070046197880893014e+05,2.557880878448486328e-01
5.000000000000000000e+00,6.290513833055578871e+05,2.580571174621582031e-01
6.000000000000000000e+00,5.152707794532678090e+05,2.595164775848388672e-01
7.000000000000000000e+00,4.362935034384006285e+05,2.567958831787109375e-01
8.000000000000000000e+00,3.782842863483848632e+05,2.555561065673828125e-01
9.000000000000000000e+00,3.338777796043194830e+05,2.551414966583251953e-01
1.000000000000000000e+01,2.987945687979495851e+05,2.550935745239257812e-01
2.000000000000000000e+01,1.456609575710907811e+05,2.550313472747802734e-01
3.000000000000000000e+01,9.629565531756705604e+04,2.582037448883056641e-01
4.000000000000000000e+01,7.191994501577188203e+04,2.571618556976318359e-01
5.000000000000000000e+01,5.739174697260260291e+04,2.572350502014160156e-01
6.000000000000000000e+01,4.774656549706805527e+04,2.567372322082519531e-01
7.000000000000000000e+01,4.087680966179290408e+04,2.555770874023437500e-01
8.000000000000000000e+01,3.573521684581451700e+04,2.579119205474853516e-01
9.000000000000000000e+01,3.174254328586546035e+04,2.587478160858154297e-01
1.000000000000000000e+02,2.855239478777627664e+04,2.590172290802001953e-01
1.100000000000000000e+02,2.594490849992064614e+04,2.564952373504638672e-01
1.200000000000000000e+02,2.377381326639132385e+04,2.556593418121337891e-01
1.300000000000000000e+02,2.193801689388573868e+04,2.554397583007812500e-01
1.400000000000000000e+02,2.036541347840253729e+04,2.551717758178710938e-01
1.500000000000000000e+02,1.900318925291238702e+04,2.572371959686279297e-01
1.600000000000000000e+02,1.781177503552993221e+04,2.564587593078613281e-01
1.700000000000000000e+02,1.676093935153912389e+04,2.564122676849365234e-01
1.800000000000000000e+02,1.582718744738894020e+04,2.556486129760742188e-01
1.900000000000000000e+02,1.499198382011614740e+04,2.552108764648437500e-01
2.000000000000000000e+02,1.424050931507983296e+04,2.550408840179443359e-01
